Population (in K),Carpool (%),Toll ($),day,time in mins,Toll lane speed in km/h, Reg Lane 1  speed,Reg Lane 2 speed,Reg Lane 3 speed, all reg lane avg speed,carpool Lane speed, Toll lane cars num,Reg Lane 1 cars num,Reg Lane 2 cars num,Reg Lane 3 cars num, All Reg Lane cars num, carpool Lane cars num 
20,10,9,1,8,77.2667,63.2072,66.2746,65.0097,64.8305,69.8309,372,2365,2313,2357,7035,510
20,10,9,1,8.1,77.887,60.9414,65.9313,63.8447,63.5725,66.5114,288,2435,2334,2397,7166,346
20,10,9,1,8.2,74.879,60.627,64.3263,62.4778,62.477,72.0636,256,2352,2265,2346,6963,331
20,10,9,1,8.3,73.9068,58.0516,60.3264,59.5571,59.3117,80.3067,209,2110,2031,2060,6201,164
20,10,9,1,8.4,73.6223,53.755,55.4697,54.9927,54.7391,82.5654,124,1848,1789,1808,5445,62
20,10,9,1,8.5,79.0369,47.0676,48.3549,48.7425,48.055,82.3283,80,1610,1538,1529,4677,25
20,10,9,1,8.6,70.1102,37.1876,38.5651,39.4088,38.3872,81.8984,33,1351,1282,1268,3901,12
20,10,9,1,8.7,70.1102,35.8828,37.3124,38.588,37.2611,100.008,11,1091,1031,1010,3132,5
20,10,9,1,8.8,94.6402,35.6969,37.186,38.5805,37.1545,100.008,11,807,768,769,2344,0
20,10,9,1,8.9,94.6402,37.0938,37.3064,37.2784,37.2262,100.008,1,536,513,529,1578,0
20,10,9,1,9,94.6402,96.4033,100.008,100.008,98.8064,100.008,1,278,265,265,808,0
20,10,9,1,9.1,100.008,91.1334,100.008,100.008,97.0498,100.008,1,14,8,9,31,0
20,10,9,1,9.2,100.008,91.1334,100.008,100.008,97.0498,100.008,0,1,0,0,1,0
20,10,9,1,9.3,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
20,10,10,1,5.5,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
20,10,10,1,5.6,100.008,95.0841,100.008,100.008,98.3667,100.008,0,7,0,0,7,1
20,10,10,1,5.7,100.008,95.231,96.819,100.008,97.3527,100.008,0,17,2,0,19,1
20,10,10,1,5.8,100.008,95.3882,100.008,100.008,98.4681,97.8737,0,46,1,0,47,4
20,10,10,1,5.9,100.008,96.3197,100.008,100.008,98.7786,98.5542,0,79,4,1,84,6
20,10,10,1,6,100.008,96.7053,98.9083,100.008,98.5405,93.9454,0,136,23,3,162,21
20,10,10,1,6.1,100.008,95.7122,98.7293,99.6176,98.0197,94.4878,0,212,67,5,284,36
20,10,10,1,6.2,100.008,94.9516,97.9622,98.7719,97.2286,93.3578,0,356,138,40,534,65
20,10,10,1,6.3,100.008,93.5089,97.2685,98.054,96.2772,91.3656,0,489,278,114,881,103
20,10,10,1,6.4,100.008,90.5369,95.5035,93.8193,93.2865,87.1018,0,676,478,288,1442,177
20,10,10,1,6.5,100.008,86.0645,92.0224,89.217,89.1013,83.8112,0,894,725,532,2151,255
20,10,10,1,6.6,100.008,82.992,87.7574,84.2471,84.9988,81.0369,0,1109,1058,816,2983,354
20,10,10,1,6.7,100.008,79.9073,84.5653,83.136,82.5362,79.9981,0,1335,1295,1110,3740,481
20,10,10,1,6.8,100.008,77.0668,83.0723,83.0131,81.0507,79.5328,0,1510,1498,1372,4380,649
20,10,10,1,6.9,100.008,75.9418,79.2957,80.9563,78.7313,78.0129,0,1686,1662,1598,4946,813
20,10,10,1,7,100.008,73.6038,79.7805,80.3677,77.9173,77.5587,0,1844,1789,1763,5396,981
20,10,10,1,7.1,100.008,72.1666,77.1463,77.2061,75.5063,76.9684,0,2006,1967,1974,5947,1117
20,10,10,1,7.2,100.008,72.1958,75.5615,75.8864,74.5479,76.7981,1,2097,2055,2077,6229,1203
20,10,10,1,7.3,93.621,70.7523,74.899,73.8304,73.1606,76.7446,16,2128,2094,2111,6333,1243
20,10,10,1,7.4,91.7656,69.707,73.8858,72.7257,72.1062,76.3711,27,2183,2108,2160,6451,1248
20,10,10,1,7.5,90.21,68.6704,71.6267,71.0287,70.4419,77.2977,68,2210,2165,2188,6563,1190
20,10,10,1,7.6,87.6091,67.4462,70.2789,70.0874,69.2708,75.7123,113,2246,2205,2230,6681,1144
20,10,10,1,7.7,86.4961,66.1,68.4592,67.8825,67.4806,77.5331,150,2293,2245,2263,6801,1028
20,10,10,1,7.8,86.0193,65.6241,67.5666,67.2577,66.8161,75.2194,173,2313,2275,2313,6901,827
20,10,10,1,7.9,85.0811,63.5074,66.479,65.0516,65.0127,75.0014,183,2365,2296,2365,7026,685
20,10,10,1,8,84.4049,62.0092,63.7936,64.5751,63.4593,76.6792,186,2395,2382,2361,7138,549
20,10,10,1,8.1,85.9613,60.7324,63.1414,63.1626,62.3455,76.1811,159,2443,2411,2417,7271,318
20,10,10,1,8.2,85.8873,59.2076,61.9299,61.8118,60.9831,79.1145,158,2492,2438,2455,7385,248
20,10,10,1,8.3,88.5743,57.4467,59.8363,59.2322,58.8384,82.603,94,2276,2182,2215,6673,216
20,10,10,1,8.4,89.0818,53.554,55.2906,55.1537,54.6661,86.6477,62,2009,1945,1953,5907,97
20,10,10,1,8.5,91.9604,48.2247,49.1979,49.1515,48.858,95.9494,36,1742,1697,1703,5142,23
20,10,10,1,8.6,95.594,38.9228,40.8498,40.3756,40.0494,89.5109,18,1501,1419,1456,4376,15
20,10,10,1,8.7,100.008,35.7708,37.867,38.121,37.2529,100.008,5,1248,1175,1183,3606,1
20,10,10,1,8.8,100.008,34.9505,38.2052,37.5729,36.9095,100.008,0,974,911,939,2824,0
20,10,10,1,8.9,100.008,34.5544,38.4106,36.8358,36.6003,100.008,0,712,662,684,2058,0
20,10,10,1,9,100.008,34.8497,36.3775,37.8995,36.3756,100.008,0,436,425,426,1287,0
20,10,10,1,9.1,100.008,100.008,100.008,100.008,100.008,100.008,0,167,163,170,500,0
